Cement (kg in a m^3 mixture),Blast Furnace Slag (kg in a m^3 mixture),Fly Ash (kg in a m^3 mixture),Water  (kg in a m^3 mixture),Superplasticizer (kg in a m^3 mixture),Coarse Aggregate  (kg in a m^3 mixture),Fine Aggregate (kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
378.0083733547117,312.5312115759019,106.67732575307252,236.65756255282116,16.654013602595654,1172.2689022249592,899.5996069619828,276,42.365733356044906
297.3160296704607,63.773924201058925,173.99383192953698,200.94196936782555,17.639748883914983,809.857761854529,708.9261588724331,16,26.36238454628406
229.01273954714839,249.34534280141924,26.130468764692584,246.53974049142676,12.794992417255834,1078.6755951492787,647.0007360849493,173,26.570583525324373
244.61239996276302,301.7215042733197,158.101958854977,180.4512372784356,18.462623394625062,1090.1305562943512,700.7992886576287,248,37.54270466378882
395.9081206738969,340.0611190106484,24.96416279336966,230.1604309742786,2.4472477683409775,1134.5514309641599,968.3025804218935,218,37.57967265912265
431.0447929525792,245.9692901842725,158.84213250988108,128.11122891777603,2.633647111744799,1189.77572425539,832.6355351399021,87,40.457481251301665
448.2947792393733,178.98291504303384,55.15351365027139,163.58627651017844,5.154883810729753,1190.240767662661,813.3920834979132,82,38.027308052315725
447.4319828296037,222.425006472437,175.4181162036378,128.7121499076573,15.542324941210342,826.1107030265856,838.5574398769846,62,51.333935704672676
140.13068534142377,312.80579441233857,188.80841876507958,246.79460735227917,6.419840360949407,1128.735729101161,746.4113062986061,287,22.077236958019608
317.5449340691358,205.4195087899787,29.759193881023126,226.20660794533876,8.49853210477732,1058.5239734629527,922.842808127805,42,19.369295561083252
125.32585440732348,10.93934149086127,92.53512101307871,230.83116476197617,12.009385085189821,1058.9368537492364,809.3144997200999,12,-5.478164050838748
341.7927082224436,335.14153038251203,196.19747563253702,241.93548008640624,24.355983720311396,851.3399706458779,646.6991611075182,321,42.78867270139185
294.2734206042859,248.22963037136202,96.68148719462933,131.0634531955721,0.41586407738580355,1060.0748665782612,651.6260499316252,234,29.411706014307
490.58984041365187,243.54481887980876,172.70950450290903,170.12768702673333,19.481364607098673,1192.9930322404991,814.7436586010474,329,52.00943780086363
254.40260552291463,77.64305486317818,117.74630442626398,129.2345355757203,20.06629593122056,1164.7274278157788,974.6280872283357,131,32.43638522775087
151.50948722814658,237.1987692837566,75.06598158392038,147.4031032015037,23.959673410699097,975.6522643219403,723.3408486704795,115,20.91725282187963
162.91634010324776,141.79118603549705,57.15671110517404,149.81755101489742,27.982588171809397,815.9791893144377,947.8164675436874,218,16.334733375527108
435.0646779556878,234.44387173493715,40.644618217217456,180.98393743618522,0.6041354684786948,944.9173960000819,905.6382346315518,137,40.69724073236699
372.0159478591549,38.37349091087666,152.35963827553945,154.91308176897354,4.613511165396486,1130.5561246402222,699.1249771627628,106,40.30747497692587
144.49397749402772,236.82430965709298,77.30810136460558,133.12715388630895,26.58513882167979,1080.5996405860665,614.536299326497,179,22.33040857256151
137.00699469059887,359.78894127743996,102.25509244015024,141.773841582234,13.755556865610462,983.7374622375826,640.738906056953,16,11.249002093739506
408.42641784201277,17.35633398980017,98.46509600023639,139.14582326177182,16.937719168003905,822.0406140635324,891.3975735389761,242,39.14918330330182
132.01572280024516,351.7827063196742,115.45580584662625,246.49998372859878,19.89081611169442,970.757891129321,679.8678952162587,334,26.172472981579055
461.61842608775675,146.48686586023342,173.11542912491043,218.70802589940155,20.37199813486912,987.6099758871534,748.5083682021575,226,44.05482189117266
410.7465799488583,313.4712421214133,196.14786871668588,245.80899048504307,27.952212099495245,1171.4222131576544,800.6796664025699,242,45.531897534658306
135.7934634824359,281.6587742609784,81.51684171476339,177.1662632460281,29.908482522350088,1056.4344414328639,890.1872673800651,141,17.49150751598661
137.32859419748445,204.1258539552004,165.5037844212606,156.18790261614535,21.604723827928208,924.6611666618595,645.2924893036502,199,30.02238359829943
534.1214145405172,265.84171533047754,152.90555893094353,223.77811563719428,8.616636276154525,1010.1273057802886,762.5465621109846,112,40.671759716599276
264.67915013269294,316.26560206848524,114.70579029111465,162.41300934534908,26.392572068830308,826.4221231288641,794.0291636570781,127,32.779931137645164
263.082544709432,145.49051579437187,191.20942872238663,158.91983858169527,1.4766274362228482,1189.0272942598947,816.3308255886159,21,23.562477026809194
457.6318095933011,117.73193816276593,40.09490310568056,150.22577898701806,6.932425586234886,944.0239607722904,927.3442565580867,147,42.9118320084037
516.7893740488978,240.3336188028905,21.85284206192428,136.8582671691506,26.921571523911446,991.1469419652543,668.6712780172868,89,55.41962695873752
533.8404680820631,290.8245390988531,170.79239339108443,153.3401979321796,7.6857454331806485,942.1135896947691,923.1325807306489,303,57.49188640882333
431.4864015139343,274.4226485195817,87.82996332674966,166.1915673016054,6.619531788652454,1073.0046920464802,877.1513710786609,203,45.50792103682891
265.55421763360295,287.21291358910844,169.3937708414121,207.61924705894495,4.143758794207417,1064.8928633318371,822.3483256795837,85,30.938014678354623
136.74031534741425,156.8099933326559,178.61804103908298,128.1334294885287,25.773352729407495,1086.1289242116543,879.8111481610288,167,27.347461187834103
441.9446430080722,294.4203178230078,12.491518723814288,147.3659021564946,15.001747775732602,907.2572918447684,764.8070955806626,72,48.24266162184436
345.6978698837542,43.275259933419036,176.69295259721213,225.17307323791795,20.246796091624645,926.2673924656264,655.3590343872498,298,28.72158679072537
286.6576840686696,196.01607526590584,89.66381107388443,139.0998500658902,7.17199152225089,850.1004924384832,866.3060961061469,9,29.59488572445847
498.7959294416838,2.0731177793237654,102.08649780084644,164.54386904792779,22.741212630336495,1062.203988738445,809.8689226742489,281,44.63238077353462
148.92689221470658,116.85089876409731,125.31850221864205,232.4056598415582,22.800166348862955,815.9188509342611,855.7499202171102,258,15.58792630285872
316.755045887978,131.92615255370325,185.27652134601735,140.14029044864753,9.377940747249005,1039.0729342093837,735.199512411396,275,37.475433636020206
104.9956036976644,142.62216897933195,3.823218885952806,130.7557886303647,12.320478990308485,1147.8783539406536,962.7466309359344,238,13.774428898458751
306.21068247741556,250.36819440835038,95.36869366356342,182.98993936040142,6.290708322906026,1156.3328593158535,834.9479474302308,20,30.04167004427712
124.77344130000844,139.88091645732447,137.54440848611213,159.31453646620974,29.296830699687128,979.6151041479847,634.1609937163495,233,12.547368904972746
152.27988315795164,161.52970414411104,144.5413915396457,193.24308738290102,19.368077311752348,983.7214752852295,779.9215962817715,221,15.084667066276978
151.71154858192614,85.51588711475789,138.5064863074216,224.49463576285177,28.036316421465465,830.787673203207,902.5424218974538,326,21.900431362236965
385.652532931068,134.37064498656244,26.88702588162437,137.82930345985662,9.101566308873995,1068.3060101772144,917.653824692909,17,25.33939128419564
428.25974687678627,81.81706581473453,59.87911767433624,195.49088099205704,23.456727389906693,1128.503768149138,797.8388211055035,89,36.03151064832865
356.68225664275025,26.35053255663971,71.7431050834027,185.7161388506823,22.97575931654226,897.8620218418853,957.8990283325204,196,28.265534070180543
523.3559213287984,217.24149361729604,160.887441535901,138.73024218171594,20.749669555996245,968.5203526533459,707.067374877719,350,62.676485190235724
264.9430549904298,240.55660747980585,55.751974482910605,201.11980311876772,28.969169258004012,1135.535734706108,764.2394788953067,84,30.255197413259374
225.71331796401873,223.01652456346122,42.14099277344063,155.57325432190032,11.806660083189467,1150.8481870649152,959.4387642275881,87,21.117563642802917
482.1836164033625,166.85785576820604,191.48960380761923,183.41846141072162,3.9215197076927186,897.2719921056904,958.5026865886316,307,47.23867881810126
198.38216894855915,136.72288086452272,1.77265702269378,130.69540215601805,20.15126577732182,1020.2282538165457,874.2851075298723,338,13.705335858277309
523.817917353869,310.8001138458571,199.56417113639563,179.745927437771,21.879294014316184,876.9972602543309,943.592218848888,154,55.953005529815094
105.34796886351918,186.8694426490385,135.3642597714791,159.84025084556663,17.25181720376444,840.7515056558226,635.509306782493,228,11.90596847326461
526.7466837513612,172.50547594670314,165.69385988982341,226.90955745409605,6.204536794001888,1164.448200556783,945.9979904831105,264,47.47221355132432
118.99036125825349,9.231143690316848,58.92387926923863,127.40723450965788,15.133678250080662,1128.2030016928436,728.2479626200907,223,8.069605956095934
492.1029700271513,122.84921794541629,2.8630555334119956,174.41894573938288,9.365692097073882,1104.0139607212695,671.3326049712865,121,34.62057389928195
332.18848799797195,136.87042276290853,147.57390371230602,179.59608513708693,12.823995845000672,819.5065275252562,695.7479345368185,173,38.17833094997007
536.9045102924922,143.57620112288419,166.82891940013516,214.25078991888543,19.356557275339917,1137.491517084103,767.1874032055548,4,38.622338196873244
132.4704884835755,208.86205292183962,148.09522639070383,194.65738476172743,22.356442280725037,975.2176303621535,700.4768018417869,342,17.922427410207646
343.6958851365812,192.09691682167625,28.570057460167718,206.73760383524353,6.9667407270402935,936.9580493183439,728.2270344065996,128,25.46538787159003
526.4931156724035,218.84583340564006,150.68558445139382,221.0164071347283,12.1597608194086,1018.5905444101506,653.9913944286568,110,45.35341555441119
330.16305143486545,275.3579741551662,153.7845564215282,232.08638657556455,8.074847129748875,836.5412970894223,718.4707062235994,355,33.96017260048067
376.93540077951553,292.67486593779364,131.70810313401097,160.80381457392116,5.9589484158560735,1102.6586197409595,828.9135258168005,37,37.313031445251404
406.1294231532315,258.524307441538,153.22318655911724,189.94295169730736,23.501616599875153,1032.9740307553184,776.7414832364256,71,43.21180740591003
299.9980684978202,343.9885305437765,169.18428793554642,229.214050197096,27.277580833109774,874.6360387492671,738.6875044943645,289,43.23126470324408
376.1255552369879,6.563729763490187,122.72082284749169,248.62864702545733,11.106965570537302,875.2928799076183,898.5808515428456,31,26.440022287755518
357.0982972461641,70.48007484607659,17.720942793935812,235.6375104356892,22.538367731213008,873.6994606290697,957.4039885573272,268,18.209643417035785
496.50952461603515,2.7226349921311632,97.52556193344218,168.290744141169,26.90985868093233,822.8009550207736,902.7156891609588,11,39.15286235556329
119.99640735024147,233.09089709565708,15.529866934321014,145.37164723842454,25.383726315906948,1035.119379748674,732.8002808470717,344,23.74852721311033
223.62380342058134,323.2909976219953,81.50860620648616,183.62102986285652,5.484401656176777,1136.1392710354032,897.7768671350215,328,27.88219531863988
518.1810529936859,87.65362676746774,81.42129782512552,216.4133887386855,28.688756445400838,806.9992855949555,660.7920729896205,32,48.429895484088846
491.71606491200316,333.7324361266704,13.201968828048315,184.0339791979287,11.300293212883874,819.6018579885094,652.1271952365164,57,51.58930322333342
300.4889712257137,21.696260504241906,69.76410679389586,182.8135122307769,10.17721983521509,1029.1081106747783,738.2508148144636,166,21.281815778321093
372.85834303267615,336.3969696499851,22.19961975826297,228.96995474063408,1.87293981833341,1127.798274154421,923.0809476176228,188,33.46948953982185
222.04772051169837,126.58416740626839,161.64704200184443,166.98249127873422,14.58520962314649,930.6955562274534,698.5392988969207,342,35.88321430033467
182.77331027845497,36.511498241717945,189.53760519289415,231.77330772551392,3.270408469227861,939.8457595230889,625.3013635594718,19,10.791759679081759
304.02729817359216,174.91383330707723,14.463295051587721,172.88462412372405,7.4561946278227795,1038.5385989987103,652.6838140825421,116,26.599209582616208
255.47498033146323,92.43956437938286,191.0230414583403,162.67030373818412,9.508278653018442,909.6851556496588,943.4979874118321,184,26.725867909464462
356.8086892143837,102.55424470629222,104.51531986734904,179.01868845596087,24.26478970475052,810.6433464310736,853.513313898915,270,46.173391425179766
134.20324026459332,110.62438737346316,59.91313559077478,219.11810462773292,26.264659511876896,1094.0914072406385,701.2804653479907,33,8.20661318309508
528.7337153731132,289.08932321975885,15.372415055232702,136.38026362231926,9.07398952384409,1050.2599651765813,822.1183301312725,10,48.493618497570765
533.9327275710252,194.09805960309163,100.12485361408356,145.53449806336226,25.760943637337217,1032.3023996222637,811.0318489701401,80,46.22634234379951
407.1911541686879,112.07077169616132,158.90310889814972,243.68782733620196,25.71692812109373,1096.6736515967293,862.1743913762646,192,34.10502070226705
335.882401191413,219.7201619919306,141.41729545333962,142.81391155957647,22.939528511546207,1070.092335024815,693.2750217686465,320,36.298213740333765
236.1921511659842,257.8142427203497,10.045202292794752,193.8045513310371,4.400853420455446,882.3527952713284,945.7611948777591,190,20.00548938120465
458.06980867105744,98.14464026407215,14.580367073580703,195.31088066605193,20.70968540702187,940.9924187773404,723.7474248320051,68,25.624447534815843
401.2817159237069,148.87767654912653,80.57465652652742,183.65118006653182,28.350721937417063,850.44405667145,877.6526615904947,348,45.495020076966384
171.55145331175217,43.87899360130112,59.05809880958866,203.8168823149864,20.476214363014712,851.9428053671525,606.4498585488859,125,12.391527981761595
500.8079611772907,65.21376583248491,46.476864611209564,149.8774743536904,9.948505473235018,1070.4782985426157,749.062851957659,336,45.48401675686201
461.91638688619435,245.20242742739381,56.20089978174272,191.84609481097726,15.017379522924939,1143.4400427929993,740.6839271835233,59,41.27467672052287
517.9119618484466,65.3178051704257,160.69654865937693,168.38252318209663,19.37175130053161,1185.0930335444557,817.3937714332058,97,44.683444673009106
419.31658369087836,189.05881812014167,185.84561072637078,206.0167437517946,15.317112261855106,1051.3388470197779,629.0945047108786,275,51.50961713671503
369.90268621174755,255.25665422007577,81.02053890551329,138.35906063850942,3.598588251929095,873.6405293443828,916.0525494904433,149,34.81113906700197
284.0269359678723,38.47569231410778,181.22220042649943,194.21406418913193,9.36192133956062,842.2601381795723,687.1123207070274,278,27.875121498684457
510.4005326757658,204.23239906640526,64.2991402495764,144.08514619983208,24.071880916608976,1125.1403886147032,870.815125952804,265,52.7981992799991
481.0681113801797,92.36260213249095,95.28739726875833,156.22359820495473,25.842541382865523,1031.5025905439998,921.2848492976373,9,45.701595283794376
119.89621484672334,346.65367508552873,45.205799563199946,148.4322740420658,4.1190009814671065,1047.314008405488,824.7507824966052,283,25.657578636867193
111.60146877879089,174.0764328191729,128.0952084351688,143.76891138294621,28.571602571961737,1112.5848355018836,896.3532826887943,273,23.307339980310868
265.64388142634186,290.15731791905694,195.79622303496177,227.34242370288672,9.86467853545828,1081.3108910929807,864.7441248860023,301,28.079688737620693
456.64346554400646,198.08155517625423,120.69861920867572,157.14198379591573,19.8694121619216,1133.7833011424386,742.211918860803,8,38.321028294702415
534.4014968985755,15.628511827734899,71.56281682270978,240.52609164237842,22.554754378700434,822.4855621839514,923.5434156134261,208,34.07887356510989
166.1834320855524,227.93449521384804,129.56348919810569,246.09044829487482,24.358387039136502,1099.0082546986018,717.8805479542112,125,6.550916353070917
361.4175147549395,342.50520319439653,24.584135693077513,194.26386109182266,28.372491066777904,1140.3411029288382,828.4851671006069,123,40.921186111588185
267.5919769176495,216.58025525267922,177.73181605307974,138.59014594654442,9.387586440864679,914.4540169833257,898.1590956566158,33,28.763629992330703
526.7623350384254,294.90798939364447,100.61679015596727,168.69127163934556,25.755193636546636,1056.178909597301,751.582363925003,1,53.11212430808468
470.53232617971184,318.3143268054268,89.86994840792842,223.7051942352678,3.9506071030862113,925.6648255347889,721.10704304697,204,46.5385050200546
468.86463007290064,82.10871790161569,117.17295769070384,167.76079473061915,21.15122719060778,1183.1884265929816,783.738404069129,6,39.35797241116566
306.2249903097869,76.3361423669616,124.9567725578805,131.31223837936253,22.259331885419577,813.3694289742015,927.1853977396614,297,39.59104642463017
282.5205810285727,219.95315598635702,14.355161245302606,192.38203842066443,20.331697236039613,1031.917137533182,971.9687052582659,5,24.380970808049682
220.29911164951073,147.9702491304137,136.5234442446805,229.8657106944845,7.5694420840545895,866.601418819806,818.0333651439561,80,21.84704698871819
124.80521852640793,302.35006903201935,48.386336063105915,223.4704303286553,26.191294410456102,1084.8880820708634,864.5864821294608,274,18.94439981972905
480.4778455522234,324.008324423284,142.79052650131797,142.76600821694592,5.06575390111185,870.3561133674648,961.3094488955657,177,56.71449199547395
457.67644401723413,127.23169654897852,164.50695887683935,207.45939987362067,1.6090437456249251,894.153304759343,639.4187405651769,338,36.98833825692561
539.8757762458974,85.27340123081355,160.79170151050405,148.66555424663412,21.523949718357365,997.7483244183032,692.831431146466,321,43.376085446223726
538.5202083125184,280.9891854877903,110.50019348157782,148.3669794917824,14.26427145698201,1165.9339799987513,883.560002500633,339,68.9575704183917
344.38995046515606,98.93017279732899,104.03397846215023,233.62933052967406,25.47294059876028,884.6857488591884,929.4977847649199,136,37.39677059792869
438.3544626794246,296.1411546649242,28.575192267882343,152.45696385622992,11.501914231747769,857.6960084472414,942.8116113322312,25,32.0710297171188
515.6969211482683,152.5457713135546,155.0692300806271,154.22215504734146,5.048357655231385,1103.5907327416123,766.042870741973,325,51.12282283009715
473.84485189806105,240.31796374492936,54.28187608934287,120.08494079896894,25.093265774096093,1000.2478129335724,635.7359609167468,183,50.063424237176726
208.83316476700696,34.392712980480546,99.33908456358931,233.1869744363173,16.46728894920215,1164.7140449527085,775.112590919848,168,18.024772320433755
298.2394195364411,224.5893568835663,56.85481858550334,223.0373257171875,5.675873771710647,858.6458228639369,692.2938360828215,338,39.420137969890895
156.8301426666578,162.63636434540248,26.76567259993863,201.55276156178815,21.611519957593373,1058.3711572092157,716.4785819986497,178,10.191298822721222
519.7824519938379,211.1790467431707,125.91153937834731,217.53454931204948,15.333409154685016,893.151658460726,908.9070227350023,95,41.32530853287306
366.71683915838724,60.48511478815083,10.866406964580765,139.76631376518392,18.129389467209595,862.7041714606557,630.2108344103548,33,27.56151131064013
200.6028344215236,265.27454817990554,149.72904682524,179.58206729638482,13.826950146197456,1073.3717660629081,931.0324869922808,111,20.956781566048456
395.54830113857696,310.6069479155623,63.517359052223334,165.65852035534152,24.86126951454019,1037.4738479634932,771.0676343296676,146,29.526179820409933
371.9764258014742,78.02632803267923,0.026938600897064013,132.19094841341214,24.886881470491495,1101.9309833449324,838.425572440238,231,32.242915745956104
257.59159593444986,34.45723998725822,102.22582784744596,183.19696307794013,21.281664654731586,923.785030578473,635.8608924942716,272,27.748429957029302
149.96534056783676,8.509890976681103,9.370381705520625,239.6961545445426,3.1620413218938683,979.1886625528759,734.9436313429119,336,7.567793812928802
395.49220606083185,231.10974015957575,55.23391156417989,125.20768547659029,25.165615857122067,962.1886705321674,635.8803676059383,38,42.67718704580669
328.93538839766904,218.55385299196107,141.39529749114322,157.88991875419322,20.130389415987295,1193.6357855866056,984.6174891524438,135,38.5224181398866
439.8200923636813,196.8110685770652,12.537924324373172,146.98032170674145,20.910724980128986,916.8995826957552,922.9046597305002,334,39.7213161476243
328.8719404892771,83.50095460175115,167.86769847120047,150.95906497654053,10.88948521211615,917.9268953387068,783.8531017425842,235,33.2669273716281
474.9598601401577,140.72615852598528,0.7639845317166216,238.09649174431877,26.3783866847102,941.8192835314429,689.4410193294684,319,33.13596552426356
342.8390090607736,214.01148066702228,49.36477384038045,180.84897705045773,21.761148007045723,1025.8376325161287,973.3820420999409,345,34.94263580750986
346.81270747556994,178.83606918930099,148.1808112304143,180.61892368217644,3.377713995875834,900.9290977054981,737.8386382907887,160,34.10297484026849
485.7275851696718,355.6027872773594,63.254029945861355,218.8748335191867,12.23334103218488,1166.1159761517097,664.3937726749499,38,46.01376829886275
277.5324611334547,49.11831092042392,20.378477613202705,140.08398652064037,26.591410858804252,906.2742259465053,825.2657553815819,150,16.978951031684968
158.96670051828193,250.25203945713378,72.04678376008557,183.3444960330066,1.4159010509213699,1158.326292624078,977.5096481379264,308,16.578209004964513
112.66437757786915,145.55475651754517,54.078657276905105,175.89807783573775,28.842498589261485,841.3900254586339,601.532116200129,29,12.58184430066723
432.26039249639234,154.15186137322132,168.54238043211097,197.59838977106529,20.374877049586885,1062.625080959861,695.2499373015995,144,44.9777126605255
372.93620259552443,258.33519563694347,62.66958351702863,249.94250142255703,18.9412793293013,1162.7942073752974,975.3790561641631,76,31.930556932983343
409.79509796365835,249.27701447677308,157.78649435520146,220.02835623066613,8.116777694639742,867.4997753592918,668.4343867428648,145,38.9134098084842
193.7042310639207,356.8521577327878,178.37442896214694,171.72254139226553,7.463753662175312,1187.330784039702,645.2973806559279,229,36.51828595990844
160.0034492581787,46.22194420348508,86.76348391530591,227.5818967956261,28.261746584657864,981.1533441662046,828.0748863199218,64,6.118807474801037
106.39965289386805,37.479473778299884,181.9886287708784,142.19208723062243,8.948173627023682,1178.28604337641,944.737529317932,347,24.83117087745962
254.25852587490266,260.7619741663468,75.46361079263858,123.96027922016482,23.265158901569983,1070.7280174520188,790.8439270775705,345,29.33720776632525
359.56378221603853,208.21929012230729,192.81568329802164,146.5782884203555,11.793653946212375,920.6347479494207,997.8257026738099,269,47.351277312163454
272.5873798438822,98.69783996153011,17.857904905114587,164.25350229485375,4.177622123541119,875.3210099668426,871.6686798151972,328,27.751567451501934
292.48896569044075,28.590972836035178,137.40385330064854,186.37549846974278,0.3214589308607685,921.4940184900397,629.6299628841791,184,35.10884534927102
497.8298255772493,30.836969854714994,98.76280809138574,199.96678827035598,16.327720110457523,837.2069637050699,997.1328526727901,261,35.27133507872753
253.23240549025215,321.9087148790826,77.52976109112942,238.37874323787483,29.273364556467982,857.5471865373319,763.1576947120761,268,20.15911886786556
326.15537523031674,69.07223689874745,126.54237574972018,186.2810212415595,11.074085814276135,841.8641761385925,714.961013538193,169,34.07218012269344
444.80732560610295,116.41376236158747,140.77141832686624,185.16583380134483,10.715770019791345,969.1774174966231,823.1516734311542,259,34.10089686807069
274.4788242213589,81.59630480171569,0.8726539300618175,126.53159127698768,10.322748535483262,1118.2313505030345,721.7230367283457,227,27.572915498068575
373.71814810026433,127.79867009949743,33.39061774943974,124.5385018453091,15.616315119145753,856.5534216865361,634.5830028480609,33,37.91657900726964
479.44003184856786,24.992583388593612,142.60921012686373,191.65079504912836,13.219946502728806,852.1281732689343,600.5713372316707,214,41.5514409086403
517.7890744093625,186.86152472697734,133.27708271564128,176.96321972228478,26.397438801810434,1057.3715798069322,779.8333411681049,50,48.848386749875104
164.7123316087767,24.340522893197367,193.20950102573545,229.09345134743882,15.16562375170471,878.8731927872266,934.7453688906369,210,16.213482457035347
507.6985550710575,288.1283428160502,152.2075580501566,140.88834601253987,15.232735145657063,839.0440152435966,828.9260742520306,29,55.95321054062675
316.5311689549968,84.1363494877559,190.1545415462676,123.24631607521644,4.151147841616698,866.7394312822311,999.6829195773763,39,32.36072514651394
213.62753085154168,194.40428925762382,140.50810030696138,178.37503983091636,29.48218622731158,1169.4925583507104,714.73865825888,347,23.96816464486669
302.019732744835,316.82847152212497,59.61044172788863,150.87221237779346,7.49918672606489,1128.5885011104763,712.1820259040221,100,42.95433739527118
531.21433312561,234.3158528569899,21.072984450171294,126.44986853404887,2.20092202378808,941.6258249420376,663.8997840935776,173,50.11510924789441
316.75196135686264,191.8648031584807,156.36477266898711,214.19777729019177,19.894387469256262,1062.328306930957,665.625435306134,17,31.91695002977141
244.65070852650362,116.76015112153522,128.8298442951832,134.50708999444217,17.86099110470618,1014.9102694672152,714.0746384040191,56,27.84304775422002
378.69637589935934,119.88068870095125,9.637202478659246,199.0815350010103,12.454369619782371,1070.8497053930255,917.1360181094109,226,36.971052915680716
205.66407226240494,241.01530387134844,72.01009318019567,156.53646752169558,12.665767016420341,1073.0684609851037,962.3027162545791,46,27.87432816918264
133.37986436781213,357.89017003962033,191.35996309685723,142.55448654615287,23.551917631392936,1051.4936060239972,990.0348678830726,67,27.95294641198461
156.70707764068567,238.2621083457763,100.08022914204024,169.36769797951126,5.871379202989472,906.4405474149235,692.9158616385811,197,21.465542863594454
156.34016914141986,200.80203025320895,86.54582720394093,224.18795090898396,24.607599568346693,815.6025683051273,952.5190182456367,142,19.27008688379013
166.83718514540953,263.0341836861286,91.5399210318588,170.97216499759446,19.462413416850545,982.2267127960436,731.3020357109349,323,31.972477911606333
161.08395596574047,167.47402042213852,41.77654480103274,217.60005439743725,12.569093213385731,1156.3895538762815,645.1362178067537,23,6.112771815478053
381.9848877134144,21.651243336282676,73.74143417295905,136.31321858388958,13.740858497516058,1027.7989034074303,948.0099702080663,94,33.29598580748015
180.02723713562372,202.42685371604753,73.96265119743532,220.4602845564603,7.699416215582874,1132.9564166807631,854.4422538574474,242,14.873447024170138
252.0936046624998,344.74510242193685,10.471004037494481,150.80133223786433,22.563429980909245,1196.6497371844912,665.8923584324247,237,42.98376660220735
494.5869003586452,63.10905924875747,153.51352570358364,208.06110688555344,15.386242269158032,865.4464816553105,771.932503005201,54,40.74885989230993
308.5431217156638,248.40176069543966,83.3008863807758,193.55160212932952,9.625636282495307,1076.711055656793,714.9030779508271,138,29.083392405022682
393.725404949252,72.33612791726033,164.43597736328465,240.78881323751935,17.881503472828506,1069.7174294800097,894.7178274840787,333,37.87684952728048
175.82074332871713,192.89796641030927,170.06960022397908,170.35192733679082,29.87203356153969,1191.9821789433113,781.3664922497072,272,26.83928140717581
184.60716827581513,34.80352187281906,42.39881093973161,128.60147454847726,13.057868389696615,1194.24029358112,995.7119780425539,41,12.327456965053583
117.9821911572507,162.13353705294665,131.4706964340257,122.49021312166288,27.620742023358588,1074.6714446896517,621.897992903838,98,9.419474931932655
174.33142775175241,272.2187984022886,94.45636083259635,227.4916129264579,10.350505197736982,897.4459167928777,742.0061064544986,183,15.868461838771857
222.5797491740618,125.12574872603355,176.031347584297,188.21563289598618,1.6419812077495766,1119.4223352522397,792.7600668439909,128,20.703501289058277
177.8846130817686,239.3682208153985,43.14813583529082,220.7817267385434,6.127263191052866,842.8116536844152,801.2534218993279,229,10.811811237992254
139.02911485310446,286.3619858843025,135.56264006200885,150.4753280014969,12.560854299830526,1112.2797216686515,726.3743289542547,317,23.780125368600828
153.07978328426435,333.78401501260294,121.55042445054451,164.86088691672037,6.589047857837071,1164.0784496578785,891.6960996390271,86,20.88074262277416
302.74265793439935,84.47114946796327,59.06029551436656,123.91350338747147,0.006811146547666125,953.1333579073741,949.8988293955899,256,24.397860290493014
190.7868360985487,143.75372969135094,27.320180730234522,244.99400219463456,27.45004613242582,1052.2541179932323,975.4877207911452,209,20.369780069279027
260.2787388611532,54.86976479895028,130.32795209545532,206.82282787110574,25.31638233692787,972.0570928387306,922.0373507198105,215,19.016578510860732
321.503599176137,357.2940607770151,147.71949162646615,241.31666140870982,22.268766944608412,975.1060219952514,940.2320789226397,100,37.04672279837373
403.7737245969207,333.7203484527463,63.12546875267,154.5145329657794,5.034437869380859,924.148355643248,820.2181202479982,49,39.53637331213985
117.29734153008353,194.38456690100145,128.96652080446276,199.4902694593359,3.6109072862995815,1104.8518481801298,930.3552905707259,201,14.840756562583115
451.74057551997873,303.13198597551167,79.02618152230065,208.20499587804292,2.028142484171495,1174.470625666602,721.4015636591809,258,53.619879144058444
376.2761713759994,187.5448718179352,142.64137665652353,161.2814610334865,21.720875663187638,1176.3003436937845,759.3915048436858,178,40.44957615630338
135.97397405750365,224.49084768099348,39.84305497881062,230.2542005520319,27.864238820636558,869.9125139499736,726.7652055274177,245,19.091721793297854
484.374594606982,32.08479556176598,178.04300052723488,243.13099017703223,12.91607462739111,1149.8974598626264,786.9549341791702,123,33.142621924668404
505.1838562339978,271.89735137885083,57.48191929311594,235.03116530048055,3.574220159881445,1094.9725765708488,714.2318464954545,342,51.59167227010964
126.87430233614005,45.976854108684535,73.55719755123059,216.07870687211843,15.371784621963197,901.1349602761157,984.6445769017787,171,11.268826930605073
221.82616518476965,297.3843468909102,11.618390416069957,156.07040836424403,10.464957223758905,826.9138451686058,725.1378512022673,333,32.331037442257326
454.728563108947,281.5301115613389,22.30244246425528,156.6100854737321,11.244747730499931,907.1989067537512,639.217815244376,136,38.276649195047106
429.2342637688097,255.14809118747152,103.17238054246562,245.23684165798494,18.63991872467122,1164.8832947126102,810.7268664201654,59,35.49574986500502
181.189248516806,13.017736988914361,53.5185353455943,121.33698447163997,21.56154339786607,1053.271469958309,622.8396313780705,193,23.73861085531495
192.11370226815254,109.1262081403183,167.0960451484389,213.08649652147878,3.3181079661948254,1088.4218643591487,644.2172665234322,268,16.3457895036273
